order_id,review_score,review_comment_message,delivery_delay_days,sentiment_result,sentiment,theme
cdcc6a10b38eb298efc7496c36329752,5.0,"Entrega antes do prazo, produto de primeira excelente...cores perfeitas iguais comprei.. enfim me tornei cliente. Comprarei mais vezes. Obs. O frete poderia ser grátis..fica a dica",-2.0,"[{'label': '2 stars', 'score': 0.27666059136390686}]",Negative,good experience
419cedb4dcae30595f71c28370d1a7dc,4.0,Produto conforme anunciado.,-12.0,"[{'label': '5 stars', 'score': 0.5052313208580017}]",Positive,other
f313336cf2b038a3ef433d8e48aec4d5,4.0,"Já recebi as lentes, porém, não recebi os cartuchos. E não consigo rastrear o pedido no aplicativo.",-9.0,"[{'label': '2 stars', 'score': 0.4292505383491516}]",Negative,other
a84f2bf7fd1e2c2f29199f76c46d5238,4.0,recebi o produto que é bom mas no anuncio falava que viria o controle e o mesmo não chegou.,1.0,"[{'label': '2 stars', 'score': 0.3564474284648895}]",Negative,late delivery
cfd5e54c14f22b62683cea7ed91caa24,1.0,"Estou insatisfeita, porque não venho recebendo informações sobre o produto comprado e até o momento o produto não chegou!!",6.0,"[{'label': '1 star', 'score': 0.8183223605155945}]",Negative,late delivery
0a457a7e838f772d804eebe8d6261ed0,3.0,"eu queria dvd player e não gravador,foi um engano",-3.0,"[{'label': '1 star', 'score': 0.7649579644203186}]",Negative,other
2380ca3ffd1097862f0f1f9b8f7c566f,5.0,"Super recomendo, produto excelente.",-14.0,"[{'label': '5 stars', 'score': 0.8616750240325928}]",Positive,good experience
6d9cc2a706027666e20ffb8e008de464,4.0,tudo certo com o produto. Mas a loja exagerou na embalagem. Muito plástico e papelão. Cade a preocupação com a sustentabilidade?,-22.0,"[{'label': '2 stars', 'score': 0.4973478615283966}]",Negative,packaging damage
0553f54e437f2d7fddccf81ae9a646c6,5.0,Todas as minhas expectativas foram atendidas,-28.0,"[{'label': '5 stars', 'score': 0.5390394926071167}]",Positive,other
48275cf565f4ea4f291da07bbbc7d330,4.0,Entrega bem rápida achei muito bom o atendimento também ,-23.0,"[{'label': '5 stars', 'score': 0.49195218086242676}]",Positive,customer service
0f758f5895563ce1892043bc8f17dda1,4.0,"Produto de otima qualidade, parabéns.",-23.0,"[{'label': '5 stars', 'score': 0.31239238381385803}]",Positive,product quality
5ebe913dc009bb2798496dd85fc352bc,5.0,"Foi
Poditiva a experiência de compra.",-32.0,"[{'label': '5 stars', 'score': 0.3892506957054138}]",Positive,other
8cca30720d5165714d3c1d64cf85e34b,2.0,O produto veio com a caixa do Lego amassada e é presente. Não é porque não pedi embrulho que não tenham que ter o devido cuidado.,-11.0,"[{'label': '3 stars', 'score': 0.28771448135375977}]",Neutral,packaging damage
5ec6f0269bc66a9f965c2fdff5af3652,4.0,"Adorei o aparelho, com volume super alto, só por via bluetooth o som fica um pouco mais baixo, mas mesmo assim a festa fica bem legal",-12.0,"[{'label': '4 stars', 'score': 0.6620314121246338}]",Positive,good experience
fe97f3949cbc37b9ab48ac5769514cbe,1.0,Sai mto rapido,0.0,"[{'label': '5 stars', 'score': 0.439517080783844}]",Positive,other
701ba4e30193470253a5e099210a2054,1.0,"parte do produto foi entregue, falta um relogio, embora nesse email conste que foram entregues os tres que fazem parte do pedido.A nota fiscal tb consta apenas dois relogios",-17.0,"[{'label': '1 star', 'score': 0.49859532713890076}]",Negative,other
e3111d19cd703ecaa907dca4af37c0c5,5.0,Tudo correto com minha compra...,-15.0,"[{'label': '5 stars', 'score': 0.5320701003074646}]",Positive,other
6fb94eba66b44dad1973e9109f89136d,4.0,Chegou tudo em ordem.,-13.0,"[{'label': '5 stars', 'score': 0.41089314222335815}]",Positive,other
d9515cd3ca09c7b9b751f077d2adfc84,5.0,produto bom,-18.0,"[{'label': '4 stars', 'score': 0.4841596484184265}]",Positive,other
9fe67982918cf778dbf3cd0b582aff80,3.0,"Poderia cobrar apenas um frete de vários pedidos ao mesmo tempo, comprei apenas duas pulseiras e paguei quase 30 reais de frete para os dois",-14.0,"[{'label': '1 star', 'score': 0.7069696187973022}]",Negative,other
f65b97e0ce63435e9d58afec633f3f69,5.0,"O produto foi entregue em 4 dias, o fornecedor inspira a minha confiança eu o recomendo. ",-8.0,"[{'label': '5 stars', 'score': 0.5094560980796814}]",Positive,good experience
5510c1adb5cc6262d2fd7ce904b6e8f4,1.0,demora na entrega,8.0,"[{'label': '3 stars', 'score': 0.32670775055885315}]",Neutral,late delivery
767b76997bafc4391a3018711fd833a9,5.0,Ainda não fiz o teste... mas chegou tudo certinho!!!,-8.0,"[{'label': '1 star', 'score': 0.36673370003700256}]",Negative,other
d2233ae03525c5a589881557eee7640f,5.0,"Amei o produto, é muito bonito e veio bem embalado. Adorei",-4.0,"[{'label': '5 stars', 'score': 0.7224315404891968}]",Positive,good experience
7c9b7626c3fcc8aa638ece47810323b2,1.0,"Conforme fiz o registro no site das américas já, no mesmo dia que recebi,
Estou reiterando que na propaganda do produto diz 4 peças com um peço único, só recebi uma peça. Estou aguardando o retorno.",-19.0,"[{'label': '1 star', 'score': 0.753605842590332}]",Negative,other
f64fc900013bfa7716897f6208c5c126,1.0,Compramos 2 tonners e veio apenas 1 na caixa tiramos fotos e fizemos video precisamos urgente do reembolso ou do produto ,1.0,"[{'label': '1 star', 'score': 0.799001932144165}]",Negative,packaging damage
a7e5d683186e663cbf2c4916de85afe1,5.0,A mochila é linda! Recomendo!,-14.0,"[{'label': '5 stars', 'score': 0.6405503749847412}]",Positive,good experience
67dfef90831fae7aa3b82e90e93ed02a,4.0,O tamanho poderia ser um pouco maior pelas referências que aparecem de tamanho.,-14.0,"[{'label': '3 stars', 'score': 0.5479834675788879}]",Neutral,other
e3ea7db75c57be6a3779176cfa7802c3,4.0,"A estampa do produto ñ é a mesma que solicitei, mas ñ vou querer trocar.",-15.0,"[{'label': '2 stars', 'score': 0.32106849551200867}]",Negative,other
b033a34245ae159e80dd599b3c5cb92f,5.0,Otima compra e entrega. ,-32.0,"[{'label': '5 stars', 'score': 0.5896375179290771}]",Positive,other
87500eb4c129524a989447f3fb4d5c8d,1.0,"Não recebi meu produto, não recomendo lannister nem targaryen, duas empresas irresponsaveis, desonestas. Vou alertar quem eu puder para evitar serem enganados por vocês .",8.0,"[{'label': '1 star', 'score': 0.9126387238502502}]",Negative,good experience
d39b614462020b03dbd6b14f515137f5,3.0,"GOSTEI MUITO DO TRAVESSEIRO. Veio no prazo, que aliás acho longo demais. De São Paulo para o Rio demorar mais de 15 dias,. parece brincadeira.",-13.0,"[{'label': '4 stars', 'score': 0.36951836943626404}]",Positive,late delivery
8bf44eb0d19208f9bde92d553a6bf064,1.0,Eu pedir a troca e falaram que em dois dias eu iria ter resposta para mandar o produto de volta a loja e nada de me responder. Eu não quero esse produto de plástico ,-3.0,"[{'label': '1 star', 'score': 0.806013286113739}]",Negative,customer service
d592b9dfd1c2dba8bbf5f398c6aaa65b,3.0,Ainda não recebi o meu produto. Quando receber posso recomendar a loja para todos!!!!,5.0,"[{'label': '1 star', 'score': 0.5119493007659912}]",Negative,other
8634624f436e04b1667aa4299a7b026b,1.0,Comprei duas placas Heineken e recebi dias totalmente diferente ,-21.0,"[{'label': '1 star', 'score': 0.3827976882457733}]",Negative,other
bda1d0a447e146223cefd1f3a4492701,5.0,Produto top,-9.0,"[{'label': '5 stars', 'score': 0.7692282795906067}]",Positive,other
058350ebe1e9c9b426d1331b4b6063d1,4.0,"Gostei muito do produto era exatamente boque eu esperava, entrega dentro do prazo, parabéns recomendo a loja",-8.0,"[{'label': '3 stars', 'score': 0.3367602229118347}]",Neutral,good experience
24cdfd401a113857553214161447483a,1.0,"Muito ruim a qualidade, as bordas do desenho veio com aspecto de queimado, não consigo tirar a pelicula da frente do espelho pra ver se afetou o mesmo... sem adesivo pra fixar. ",-20.0,"[{'label': '1 star', 'score': 0.49533265829086304}]",Negative,product quality
31a9fc3107df7fca6d3e9d14f7b2da84,5.0,Bom Dia.Recomendo a todos.Nuuto Bom o produto Veio muito rápido.bMuuto boa qualidade.,-11.0,"[{'label': '5 stars', 'score': 0.5559313893318176}]",Positive,product quality
8bd234ce8ee3bfc5da0cf859cd80e414,3.0,Não recebi a bateria. Será que foi extraviada? No status do baratheon está como que foi entregue. Mas não foi até o momento.,-10.0,"[{'label': '1 star', 'score': 0.42352503538131714}]",Negative,other
7ecd374aaadf068b768dd0552a8b5b0d,1.0,Demora na entrega.,7.0,"[{'label': '3 stars', 'score': 0.40366509556770325}]",Neutral,late delivery
0fcf164859b203af4b0811ccf70d1454,1.0,Nao cumpre o prometido,9.0,"[{'label': '1 star', 'score': 0.620029628276825}]",Negative,other
eb5201600668a3cd864c0b28f54c212a,2.0,Não recebi as 8 fronhas ainda,-21.0,"[{'label': '1 star', 'score': 0.685939371585846}]",Negative,other
d55318b1aeb088c57b1eb9759d0adc9a,5.0,"Otima
",-19.0,"[{'label': '3 stars', 'score': 0.2669987976551056}]",Neutral,other
204e562a760b68ad78d5032698bf6840,5.0,CHEGOU BEM ANTES DO PRAZO. BOM PRODUTO,-9.0,"[{'label': '4 stars', 'score': 0.5091832876205444}]",Positive,other
429a6c4124bbd33e2d57830062724194,5.0,Pedido entregue 7 dias antes do previsto ,-7.0,"[{'label': '1 star', 'score': 0.5067596435546875}]",Negative,other
8c0a4c58ee098fea192d86cb195786e6,4.0,Recebi bem antes do prazo previsto.,-39.0,"[{'label': '3 stars', 'score': 0.381761372089386}]",Neutral,other
78278e87bcd17ccb24ec5c720a19c073,4.0,boa,-15.0,"[{'label': '4 stars', 'score': 0.4065047800540924}]",Positive,other
28d54ed8d82e889932eed0c294c88a6d,1.0,"A capa veio errada. Um tamanho maior que o telefone, e não encaixou com o buraco onde fica a câmera.",-8.0,"[{'label': '2 stars', 'score': 0.446537584066391}]",Negative,other
94e8d839953377c0025c4596afec9cc8,5.0,"Produto chegou dentro do prazo, e o produto foi fiel a propaganda e expectativa.
 ",-7.0,"[{'label': '5 stars', 'score': 0.42291465401649475}]",Positive,other
94c1a9db6817a4e6b149abc53a7af714,5.0,"Produto de ótima qualidade, perfeito.
Vendedor responsável,recebi o produto bem antes do prazo. Recomendo com certeza
Vou comprar outro pra minha esposa.
Daria 10 estrelas se podesse",-11.0,"[{'label': '5 stars', 'score': 0.8597098588943481}]",Positive,good experience
d167d4b7b391f26fea23a114ac44706d,5.0,Muito bom o prazo de entrega veio que eu esperava.,-22.0,"[{'label': '5 stars', 'score': 0.5246304869651794}]",Positive,other
79c243f8bca755a9f830a8ad0dc780ad,1.0,"O mause recebido não chegou na caixa original do fabricante e em um plástico aberto.
Demorou para chegar e não obtivemos resposta.
Está em funcionamento e espero que seja original e não dê problema.",0.0,"[{'label': '1 star', 'score': 0.4465733468532562}]",Negative,late delivery
cd7872c2e8a4aedd31e308e5005b220d,4.0,Fiquei sem informações de rastreamento em tempo real. Chegou o produto é o rastreamento não indicava isso. ,-8.0,"[{'label': '1 star', 'score': 0.6082441210746765}]",Negative,other
1313a242a48f98101da4d48b310bf517,5.0,Chegou tudo perfeito..,-14.0,"[{'label': '5 stars', 'score': 0.7030120491981506}]",Positive,good experience
edb7ff04046ebd1f274c506a91568601,3.0,"Entrega rápida, só que a lixadeira que me mandaram foi diferente da qual eu comprei e colocaram um bilhete dizendo que o modelo que eles me enviaram era o mais atual.
",-15.0,"[{'label': '3 stars', 'score': 0.3848624527454376}]",Neutral,other
c1219b88f5d48e3d0dd3229cbd88a722,5.0,Gostei muito,-20.0,"[{'label': '5 stars', 'score': 0.5996941328048706}]",Positive,good experience
473579cef3b75f7764b1b4e7cf650218,5.0,"Uma loja muito boa entregou bem antes do prazo.
",-10.0,"[{'label': '5 stars', 'score': 0.5357553362846375}]",Positive,other
38886f218185dea64ae0c39a629d89de,5.0,Ótimo vendedor e produto perfeito.,-11.0,"[{'label': '5 stars', 'score': 0.8228356838226318}]",Positive,good experience
935cbf337f50d03fc7ecfb5a601dc7fc,5.0,Entrega rápida...,-14.0,"[{'label': '5 stars', 'score': 0.3890279531478882}]",Positive,other
fdd5e4264311601ee93658c23d3a79be,4.0,"GOSTARIA DE FAZER UMA RECLAMAÇÃO:
O CLIENTE COMPROU O MESMO PRODUTO, MAS COMPROU 2 (DUAS UNIDADES).
O CORRETO É COLOCAR OS DOIS PRODUTOS EM UMA EMBALAGEM SÓ E COBRAR SOMENTE UM VALOR DE FRETE.
",-22.0,"[{'label': '1 star', 'score': 0.5177437663078308}]",Negative,packaging damage
db1c88d4bd1bcbbdb71dae0d17198fc0,4.0,Tudo certo,-24.0,"[{'label': '5 stars', 'score': 0.4305838942527771}]",Positive,other
51e3f832063f79a142e48f488f4e880b,3.0,"A loja foi rapida em preparar o produto para ser postado. Porem os correios nao entregaram o produto, e ja faz mais de um mes.",19.0,"[{'label': '1 star', 'score': 0.444723516702652}]",Negative,other
9a439ff6164772f13fa6a5191be3d29c,4.0,Posso dizer que o produto corresponde ao da foto...Recomendo!!,-10.0,"[{'label': '5 stars', 'score': 0.5477229952812195}]",Positive,good experience
d66cdd2dee90bc354ba79f909e9dfda4,5.0,Chegou antes do previsto,-15.0,"[{'label': '1 star', 'score': 0.403243750333786}]",Negative,other
e441fe4a9a90a9174dcecd88671cd3c3,5.0,recebido antes do prazo,-20.0,"[{'label': '3 stars', 'score': 0.2542513608932495}]",Neutral,other
7d968bc979aa1c9884fb1cd6e4e76f64,5.0,Serviu perfeitamente na SUZUKI YES EN 125. 2007,-10.0,"[{'label': '5 stars', 'score': 0.7062838673591614}]",Positive,other
fe041ba1c9f54016432fa6ee91709dbc,5.0,"O cartucho está estourado (vazando), já contatei a empresa. Foi-me informado que haverá a troca!",-22.0,"[{'label': '1 star', 'score': 0.7251203656196594}]",Negative,other
7dc5090ee5054f96dc0a04294a7cd3a0,5.0,"Produto de boa qualidade,ótimo custo benefício ",-35.0,"[{'label': '5 stars', 'score': 0.49985912442207336}]",Positive,product quality
752829804c0080d1b395f5c9e8801e39,4.0,"Produto bom e barato, não fiquem esperando milagre do produto de menos de 20 reais.

Porém muito bom mesmo !!",-40.0,"[{'label': '4 stars', 'score': 0.5432149171829224}]",Positive,other
02680f764ca402aabbb86572ed2731ef,3.0,acredito que poderia servir como uma tampa que levanta na frente e fica fixa no fundo.,-19.0,"[{'label': '3 stars', 'score': 0.4240616261959076}]",Neutral,other
f65688a2dd980f034760d28080f065a5,1.0,O tempo de entrega das lannister chega a ser 40 dias depois do pedido ,-18.0,"[{'label': '3 stars', 'score': 0.2544586658477783}]",Neutral,other
57e15c1ad29a85e248eeefad05d29453,5.0,"3 dias entre a compra e a entrega, tudo muito rápido e eficiente, melhor compra que já fiz aqui na lannister, gostaria que todas as entregas ocorressem dessa maneira. ",-7.0,"[{'label': '5 stars', 'score': 0.688819169998169}]",Positive,other
a75f828f8272cec810f1fc3ec8e88964,1.0,Era para ser entregue dia 9/03 e ate o momento nao chegou ainda o meu pedido.,17.0,"[{'label': '1 star', 'score': 0.5899123549461365}]",Negative,other
e77eb7578799cc588feca0f6cf56a49e,5.0,Recomendo o produto comprei em um dia chegou no outro comprei para meu marido que tem os pés muito seco ele passa e fica bem melhor a pele estou grata,-12.0,"[{'label': '5 stars', 'score': 0.37950599193573}]",Positive,good experience
9a3581c4e55c2447416ca021ccfd98e1,5.0,"Capa muito bem feita, com fecho frontal em velcro não tendo a necessidade de tirar a cada uso da máquina. Minha lavadora Samsung, e não lava e seca, 10,1 a capa ficou super adequada.",-17.0,"[{'label': '5 stars', 'score': 0.763782799243927}]",Positive,other
1751f4e14a08d5188324c3a04175f76f,1.0,O relógio está com defeito onde efetuo a troca do mesmo ou seu reparo.,-28.0,"[{'label': '1 star', 'score': 0.3619358241558075}]",Negative,product quality
9d6f2f3cd249678b19ac473c2e38bee9,5.0,Adega rústica e simples de montar. Excelente!,-22.0,"[{'label': '5 stars', 'score': 0.7772712111473083}]",Positive,good experience
dba786faebc1f0b354571debd40bda8e,5.0,Produto chegou muito rapido... E eh lindoooo... Ainda vou instalar... Mas aparentemente tah em otimo estado...,-19.0,"[{'label': '2 stars', 'score': 0.44774478673934937}]",Negative,other
8afd013a511575aef39cc33c610d4136,4.0,"O produto foi entregue em embalagens protegida, porém apresentou pequenos arranhões",-6.0,"[{'label': '2 stars', 'score': 0.3636641800403595}]",Negative,other
31a5a662fe535944e960fec047746e95,5.0,"Postagem e geração de código de rastreio rápido, produto atendeu as expectativas. ",0.0,"[{'label': '4 stars', 'score': 0.5245717763900757}]",Positive,other
a2f4f3306fea53180f55b6bb37d63647,1.0,A ultima atualização do meu pedido foi em 28/11. Ngm dá uma satisfação!,3.0,"[{'label': '5 stars', 'score': 0.43846091628074646}]",Positive,other
297d104669f1daa3d656ca1bd1c34750,5.0,"Produto de qualidade original, e entrega dentro do prazo estipulado. Muito satisfeita.",-7.0,"[{'label': '5 stars', 'score': 0.665737509727478}]",Positive,product quality
e8e4a765ce457977a526f6caa4de22dd,4.0,"Ótimo, mas eu achei que vinha com o cabo da tomada",-7.0,"[{'label': '3 stars', 'score': 0.5044748783111572}]",Neutral,good experience
24262a5b351a1cb6a2585ef93c92713a,5.0,Rdgs,-14.0,"[{'label': '5 stars', 'score': 0.26707491278648376}]",Positive,other
87da1cc36517297d8a081a9a33185eac,5.0,Adoro lannister impecável sempre,-11.0,"[{'label': '5 stars', 'score': 0.7367633581161499}]",Positive,other
99f48f57d8e3a6f6bcc13902ee0067c7,5.0,Ótimo vendedor recomendo a todos.,-14.0,"[{'label': '5 stars', 'score': 0.7646134495735168}]",Positive,good experience
698dffc04f786cb3f8f5731d96f2d9c7,1.0,A minha tinha zíper essa é da loba,-6.0,"[{'label': '1 star', 'score': 0.3472456634044647}]",Negative,other
fef33d02a77400304a29dc5bbfe6bc4b,1.0,"produto não foi entregue, aguardando retorno",29.0,"[{'label': '1 star', 'score': 0.7387480735778809}]",Negative,other
f9701d96c7a213fc325f378bf83d3afb,5.0,ENtrega super rapida.,-17.0,"[{'label': '5 stars', 'score': 0.7777893543243408}]",Positive,other
1d5cf40416bcb8a9d98d2f759f9f1839,5.0,"TODOS OS SETORES ESTÃO DE PARABÉNS, CONTINUEM ASSIM COM ESSE TRABALHO, POIS O SUCESSO VEM COM UM PASSO APÓS O OUTRO.",-21.0,"[{'label': '5 stars', 'score': 0.5176714658737183}]",Positive,other
41e26896c2835821f7622124a8ebf047,5.0,"Produto certinho ,tudo correto !!!",-15.0,"[{'label': '5 stars', 'score': 0.569277822971344}]",Positive,other
e5d8cfa5be1c79663c3c10804a02a372,1.0,"O produto foi entregue antes do prazo, porém não site não fala sobre a qualidade do produto que é bem baixa... ",-19.0,"[{'label': '1 star', 'score': 0.45183098316192627}]",Negative,product quality
4ca8a781d1f4b13e966bf35cdc333f56,4.0,"O jogo é aparentemente é bom.. só tive q fazer os arremates,(muita linha solta) mas as costuras parecem ser resistentes.... ",-12.0,"[{'label': '3 stars', 'score': 0.5117582678794861}]",Neutral,other
701a4ca3334d676567d4e5016a02cac7,5.0,Recebi o produto.,-7.0,"[{'label': '5 stars', 'score': 0.3353082537651062}]",Positive,other
5ef46c939902d5213ce1ce081146a410,5.0,Produto de ótima qualidade. Super recomendaria...super satisfeita ,-13.0,"[{'label': '5 stars', 'score': 0.8340049982070923}]",Positive,product quality
ae00cdde0e6aeef54ffc9a826d1af282,5.0,"Eu recomendo, tapete fino mas com pelos macios.",-7.0,"[{'label': '4 stars', 'score': 0.5299901366233826}]",Positive,good experience
a16de84e54832907eaaa4084dd0d90d2,5.0,"Almofada linda, cor linda e grandona. Fiz uma excelente compra.",-9.0,"[{'label': '5 stars', 'score': 0.7709670066833496}]",Positive,good experience
a8c5b9c0a36fb5d42f41d29dc808c0a8,1.0,A torneira sai pouca água bem pouca aí o jeito foi colocar novamente a minha torneira antiga ,-15.0,"[{'label': '2 stars', 'score': 0.4738565683364868}]",Negative,other
31ebb964e83b9262b17cf1583a3eb45f,1.0,Pedi duas cadeiras e foi entregue apenas uma!!!!,-12.0,"[{'label': '1 star', 'score': 0.8354728817939758}]",Negative,other
8a795486f112df15565463862960aa40,1.0,Acredito que a entrega não foi realizada devido a greve dos caminhoneiros. Vou aguardar mais alguns dias.,3.0,"[{'label': '1 star', 'score': 0.43045923113822937}]",Negative,other
762955db358210db24103ff9ce1ddda7,1.0,"Última vez que compro pois hoje vai fazer 1 mês que fiz a comprar e nada, e se demorar mas tempo de entregar estarei procurando meus direitos contra as lojas lannister e a targaryen.",3.0,"[{'label': '1 star', 'score': 0.85371994972229}]",Negative,late delivery
5c533da06d7dfe10d9d44dbcc8bdbc6b,5.0,"A aminha esposa amou o produto 
Super recomendo
Entregou antes do prazo😍",-7.0,"[{'label': '5 stars', 'score': 0.7199881672859192}]",Positive,good experience
0eeaf3619d35e90b2430da57d351dd01,4.0,Sempre compre nunca tive problema vou comprar sempre que tiver algo que eu goste,-20.0,"[{'label': '5 stars', 'score': 0.7071309089660645}]",Positive,other
c0fd44a850f90e4e1276d407876e28a8,4.0,LEGAL,-16.0,"[{'label': '1 star', 'score': 0.28058141469955444}]",Negative,other
e4c540c341b9a50b1a1b28e71867eb5b,5.0,super eficientes,-12.0,"[{'label': '5 stars', 'score': 0.8302459716796875}]",Positive,other
e450bc6e7ca8d8338ef53b5cf23b72ce,5.0,"Muito boa a mercadoria, A entrega super rápida 8 dias eu moro em minas gerais.relógio original. Simplesmente amei ...",-9.0,"[{'label': '5 stars', 'score': 0.6812002658843994}]",Positive,other
5a548ca91de6462f6bf5c2eac853e0c3,3.0,Comprei duas colchas só chegou uma. ,0.0,"[{'label': '1 star', 'score': 0.5856101512908936}]",Negative,other
717650ea3d3e58b21de8c7205ce480cf,5.0,Excelente produto.,-16.0,"[{'label': '5 stars', 'score': 0.8019437789916992}]",Positive,good experience
e717c793c0726c4597d4bcb54916fa9e,5.0,Muito bom ,-7.0,"[{'label': '5 stars', 'score': 0.6459388136863708}]",Positive,other
f68cab86ff2a610cff4a1c13fca1cdd2,2.0,"esta faltando esse jogo pro meu pedido ficar completo , esto aguardando a entrega
",-11.0,"[{'label': '1 star', 'score': 0.5209522843360901}]",Negative,other
fe59965bfbf484aee4f2503efbd933d6,2.0,Recebi o produto mas não consegui usar não liga ,-4.0,"[{'label': '1 star', 'score': 0.45267605781555176}]",Negative,other
eedb09f615e5d17f4367396623933751,5.0,"Produto muito bom, e foi entregue antes do prazo. ",-36.0,"[{'label': '5 stars', 'score': 0.5884934663772583}]",Positive,other
f551ed5f4c40a33b4922f6d2bd276941,5.0,Cortina muito linda e delicada. Comprei para colocar no quarto da minha bebe e ficou perfeita!! Super recomendo!!!,-8.0,"[{'label': '5 stars', 'score': 0.8583874702453613}]",Positive,good experience
cc0fd6c51b7543009e47b01e9d14b686,1.0,Comprei o produto Cortina Decorativa Suellen Para Quarto Ou Sala Cinza 4m e Recebi Cortina Suellen para Sala Quarto 4 Metros Avelã/ Palha. Caso não resolverem ACIONAREI o PROCON-SP,-7.0,"[{'label': '1 star', 'score': 0.35055768489837646}]",Negative,other
97b91c745aa3a478f4e00df4c15069e6,5.0,O produto chegou bem rapidinho e é exatamente como anunciado,-14.0,"[{'label': '5 stars', 'score': 0.5544506907463074}]",Positive,other
cf8ceeefc490504b4e117676aabb2820,5.0,Ótimo produto. De acordo com o anúncio. Entrega no prazo descrito. ,-10.0,"[{'label': '5 stars', 'score': 0.35012662410736084}]",Positive,good experience
4e1fb96e2f63c315a9ca0c11d9254ada,3.0,Eu tive que ir buscar nos correios.,-6.0,"[{'label': '1 star', 'score': 0.29758745431900024}]",Negative,other
7aa50aad959e4345b45b9732bc346a6e,5.0,Tudo ok.,-22.0,"[{'label': '5 stars', 'score': 0.4403349459171295}]",Positive,other
42c45d946a9e7492bfa6da1ab459d23e,5.0,o produto veio perfeito otima embalagem voltarei a comprar.obrigado,-7.0,"[{'label': '1 star', 'score': 0.4401360750198364}]",Negative,packaging damage
ff280fe8985905ec69a41d6510cdcbe4,1.0,"Apesar de fazer a mesma funções, trocaram os adaptadores e esse que recebi aparentemente parece ser inferior ao que comprei, tanto em qualidade do material como o valor 5x mais barato",-9.0,"[{'label': '2 stars', 'score': 0.42997944355010986}]",Negative,product quality
f2f6707b2576619925ea0e63103975c0,3.0,"Aconteceu uma pequena divergência na entrega, porém consegui resolver juntamente com a loja este atrito. De uma forma geral atendeu minha necessidade. ",-9.0,"[{'label': '4 stars', 'score': 0.5297701358795166}]",Positive,other
2a30544fe172214cd038679fd1e6c4ef,5.0,Muito bom,-6.0,"[{'label': '5 stars', 'score': 0.6459388136863708}]",Positive,other
9313c6e2df57e5358d335c1585a48f35,4.0,"Ótimo brinquedo para crianças maiores de três anos, meu filho amou",-4.0,"[{'label': '5 stars', 'score': 0.5658711791038513}]",Positive,good experience
1ad631eef80afb67f53ed0b9083846e7,5.0,Produto veio conforme descrito.,-7.0,"[{'label': '4 stars', 'score': 0.43098151683807373}]",Positive,other
1f70d88d8d6e9880a9e50ee78420c24c,1.0,"O pedido foi entregue parcial e nao total. Na nota veio faturado dois adesivos, porem recebi Smente Faixa Carro Trenzinho Trator Caminhão M10 , a faixa Carro Trator Caminhão Trenzinho M18 NAO RECEBI",-26.0,"[{'label': '1 star', 'score': 0.6050971150398254}]",Negative,other
d20a22b30ef6af31ef95346ff02133ed,5.0,Esse parceiro e a lannister.com estão de parabens.,-18.0,"[{'label': '5 stars', 'score': 0.2404525876045227}]",Positive,other
805eeb3298b184f196431dd54519edf4,3.0,"Tive que retirar meu produto em uma agência dos correios extremamente distante da minha casa. Recomendaria a agência de distribuição DirectLog, pois a entrega é realmente feita.",-21.0,"[{'label': '1 star', 'score': 0.47619888186454773}]",Negative,other
1bc6f68ff248f7bf9856f60c4c43b8a5,5.0,"Gostei do produto, recomendo.estou satisfeita com.o produto.
Obrigada!!",-9.0,"[{'label': '4 stars', 'score': 0.4629308581352234}]",Positive,good experience
1fe7851e9b8770f04c394c0d0735fd9f,1.0,"O PEDIDO CHEGOU ERRADO, FALTANDO UM ITEM , PAGUEI POR DOIS RETROVISORES E RECEBI SOMENTE UM,!!!
AGUARDO SOLUÇÃO URGENTE!!!",-23.0,"[{'label': '1 star', 'score': 0.8250076770782471}]",Negative,other
530f9d2b2d0d22bbc477cdacbaa49fb6,5.0,"Produto excelente.
Entregue no Prazo.
Sem maiores burocracia, trabalho eficiente.
Fui muito bem atendido na relação Cliente Fornecedor conforme o solicitado.",-15.0,"[{'label': '5 stars', 'score': 0.528287410736084}]",Positive,good experience
7f810862fa59153634479bde94a7dd01,5.0,MUITO BOM...,-7.0,"[{'label': '5 stars', 'score': 0.6273495554924011}]",Positive,other
d34e3e2c2b9826a73514ed2fed39aed8,3.0,Sempre gostei de comprar no baratheon. Confio na seriedade dessa loja!,-10.0,"[{'label': '5 stars', 'score': 0.7629451155662537}]",Positive,good experience
ca5a6a09733f353ede92562e5d858d88,2.0,Ainda não recebi minha entrega comprei TV muito antes pela stark e ainda esse produtos que já vai fazer mês não chegou..,8.0,"[{'label': '1 star', 'score': 0.6952738165855408}]",Negative,late delivery
6e23efed2925ed4ed5a1f1d9e14aef78,1.0,comprei 2 quite e so recebi 1 estou aguardando o outro,-17.0,"[{'label': '1 star', 'score': 0.4661933183670044}]",Negative,other
6d511fb14f71de9ba65c6651774e75d9,5.0,Veio até antes do prazo adorei do jeito que eu esperava ,-6.0,"[{'label': '5 stars', 'score': 0.4344896674156189}]",Positive,good experience
c87c029dedce9ae21aa8cd97464af0c3,5.0,Tudo funcionou perfeito.,-19.0,"[{'label': '5 stars', 'score': 0.6712371706962585}]",Positive,good experience
1461dd5a43608d03158f13131d6fa3a8,5.0,promessa cumprida entrega no prazo muinto bom.,-13.0,"[{'label': '4 stars', 'score': 0.39037153124809265}]",Positive,other
